date,product_id,product_name,category,units_sold,unit_price,discount_pct,gross_revenue,units_returned,return_rate,net_units_sold,net_revenue,cogs_per_unit,cogs_total,gross_profit,gross_margin_pct,marketing_spend,competitor_price,price_vs_competitor,economic_index,consumer_sentiment,csat_score,is_holiday,is_weekend,is_black_friday_week,is_cyber_monday,is_prime_day,day_of_week,month,quarter,season,season_ord,revenue_lag_1d,revenue_lag_7d,revenue_lag_30d,revenue_roll7_mean,revenue_roll30_mean,revenue_roll7_std,units_lag_1d,units_roll7_mean,target_next_day_revenue,is_high_demand_spike,day_name,year
2022-10-27,P009,Headphones,Electronics,175,195.22,4.53,34163.5,5,0.0337,170,33187.4,96.15,16345.5,16841.9,50.75,500.65,227.85,0.8568,94.45,61.53,4.7,0,0,0,0,0,3,10,4,Fall,4,24608.79,23399.68,28333.76,28967.36,26469.82,5020.26,133.0,153.29,24026.82,0,Thursday,2022
2022-10-28,P009,Headphones,Electronics,129,195.34,4.51,25198.86,6,0.0469,123,24026.82,77.24,9500.52,14526.3,60.46,425.61,192.64,1.014,95.17,66.79,3.7,0,0,0,0,0,4,10,4,Fall,4,33187.4,24042.0,23377.77,28965.19,26491.45,5022.75,175.0,153.86,34929.76,0,Friday,2022
2022-10-29,P009,Headphones,Electronics,185,203.08,0.81,37569.8,13,0.072,172,34929.76,81.48,14014.56,20915.2,59.88,497.9,228.21,0.8899,92.17,62.52,3.7,0,1,0,0,0,5,10,4,Fall,4,24026.82,27311.88,24208.8,30053.46,26848.82,5414.8,129.0,159.86,34548.63,0,Saturday,2022
2022-10-30,P009,Headphones,Electronics,186,195.19,4.67,36305.34,9,0.05,177,34548.63,77.38,13696.26,20852.37,60.36,511.88,227.27,0.8588,93.93,60.4,3.8,0,1,0,0,0,6,10,4,Fall,4,34929.76,37941.75,23302.08,29568.73,27223.7,4694.98,185.0,158.14,28011.1,0,Sunday,2022
2022-10-31,P009,Headphones,Electronics,151,193.18,4.84,29170.18,6,0.0458,145,28011.1,99.38,14410.1,13601.0,48.56,367.37,219.72,0.8792,95.96,61.79,3.9,0,0,0,0,0,0,10,4,Fall,4,34548.63,26368.41,32323.98,29803.4,27079.94,4547.08,186.0,158.71,28877.58,0,Monday,2022
2022-11-01,P009,Headphones,Electronics,162,181.62,11.15,29422.44,3,0.0235,159,28877.58,99.0,15741.0,13136.58,45.49,720.0,220.76,0.8227,94.71,64.86,3.5,0,0,0,0,0,1,11,4,Fall,4,28011.1,29311.28,27627.21,29741.44,27121.62,4557.84,151.0,160.14,22235.7,0,Tuesday,2022
2022-11-02,P009,Headphones,Electronics,123,195.05,3.07,23991.15,9,0.075,114,22235.7,101.94,11621.16,10614.54,47.74,720.0,183.13,1.0651,94.74,66.43,3.3,0,0,0,0,0,2,11,4,Fall,4,28877.58,24608.79,17494.83,29402.43,27279.65,5063.45,162.0,158.71,27394.51,0,Wednesday,2022
2022-11-03,P009,Headphones,Electronics,149,191.57,5.28,28543.93,6,0.0432,143,27394.51,92.71,13257.53,14136.98,51.61,720.0,193.48,0.9901,94.59,60.9,4.8,0,0,0,0,0,3,11,4,Fall,4,22235.7,33187.4,26771.6,28574.87,27300.41,4808.72,123.0,155.0,24690.84,0,Thursday,2022
2022-11-04,P009,Headphones,Electronics,144,184.26,9.46,26533.44,10,0.0721,134,24690.84,89.17,11948.78,12742.06,51.61,720.0,182.97,1.0071,94.59,61.05,4.1,0,0,0,0,0,4,11,4,Fall,4,27394.51,24026.82,22629.04,28669.73,27369.14,4709.58,149.0,157.14,37164.45,0,Friday,2022
2022-11-05,P009,Headphones,Electronics,219,181.29,10.76,39702.51,14,0.0643,205,37164.45,101.59,20825.95,16338.5,43.96,720.0,238.91,0.7588,96.83,65.06,4.3,0,1,0,0,0,5,11,4,Fall,4,24690.84,34929.76,25056.0,28988.97,27772.75,5249.44,144.0,162.0,29231.28,0,Saturday,2022
2022-11-06,P009,Headphones,Electronics,171,187.38,6.9,32041.98,15,0.0891,156,29231.28,100.82,15727.92,13503.36,46.19,720.0,221.18,0.8472,99.41,67.69,4.7,0,1,0,0,0,6,11,4,Fall,4,37164.45,34548.63,24718.0,28229.35,27923.2,4662.79,219.0,159.86,36812.1,0,Sunday,2022
2022-11-07,P009,Headphones,Electronics,202,188.78,7.32,38133.56,7,0.0386,195,36812.1,89.31,17415.45,19396.65,52.69,720.0,222.24,0.8494,98.29,66.52,4.4,0,0,0,0,0,0,11,4,Fall,4,29231.28,28011.1,31245.47,29486.64,28108.75,5671.57,171.0,167.14,33209.35,0,Monday,2022
2022-11-08,P009,Headphones,Electronics,197,179.51,11.19,35363.47,12,0.0653,185,33209.35,103.43,19134.55,14074.8,42.38,720.0,198.06,0.9063,95.45,66.34,4.1,0,0,0,0,0,1,11,4,Fall,4,36812.1,28877.58,26435.08,30105.46,28334.56,5828.2,202.0,172.14,34726.68,0,Tuesday,2022
2022-11-09,P009,Headphones,Electronics,183,203.08,0.42,37163.64,12,0.068,171,34726.68,76.87,13144.77,21581.91,62.15,720.0,230.27,0.8819,96.58,64.51,3.9,0,0,0,0,0,2,11,4,Fall,4,33209.35,22235.7,24826.25,31889.89,28664.57,4846.66,197.0,180.71,33786.25,0,Wednesday,2022
2022-11-10,P009,Headphones,Electronics,189,188.75,6.63,35673.75,10,0.057,179,33786.25,88.53,15846.87,17939.38,53.1,720.0,210.97,0.8947,96.54,66.98,4.5,0,0,0,0,0,3,11,4,Fall,4,34726.68,27394.51,23889.92,32802.99,28994.45,4443.95,183.0,186.43,37594.47,0,Thursday,2022
2022-11-11,P009,Headphones,Electronics,203,194.79,4.49,39542.37,10,0.0535,193,37594.47,86.07,16611.51,20982.96,55.81,720.0,226.03,0.8618,95.33,64.17,4.7,0,0,0,0,0,4,11,4,Fall,4,33786.25,24690.84,26178.1,34646.37,29375.0,2939.87,189.0,194.86,35704.28,0,Friday,2022
2022-11-12,P009,Headphones,Electronics,213,181.24,10.75,38604.12,16,0.078,197,35704.28,96.19,18949.43,16754.85,46.93,720.0,227.46,0.7968,98.03,66.27,4.3,0,1,0,0,0,5,11,4,Fall,4,37594.47,37164.45,23620.06,34437.77,29777.8,2778.81,203.0,194.0,34705.95,0,Saturday,2022
2022-11-13,P009,Headphones,Electronics,190,189.65,6.73,36033.5,7,0.0409,183,34705.95,80.04,14647.32,20058.63,57.8,720.0,197.75,0.959,92.91,66.96,4.5,0,1,0,0,0,6,11,4,Fall,4,35704.28,29231.28,22931.3,35219.87,30170.29,1581.84,213.0,196.71,29896.0,0,Sunday,2022
2022-11-14,P009,Headphones,Electronics,172,186.85,8.33,32138.2,12,0.0708,160,29896.0,100.98,16156.8,13739.2,45.96,720.0,200.73,0.9309,97.08,62.3,3.9,0,0,0,0,0,0,11,4,Fall,4,34705.95,36812.1,30245.15,34231.85,30158.65,2380.08,190.0,192.43,27860.04,0,Monday,2022
2022-11-15,P009,Headphones,Electronics,161,178.59,11.82,28752.99,5,0.0321,156,27860.04,100.73,15713.88,12146.16,43.6,720.0,209.52,0.8524,95.27,64.24,3.1,0,0,0,0,0,1,11,4,Fall,4,29896.0,33209.35,32675.97,33467.67,29998.12,3402.33,172.0,187.29,25027.89,0,Tuesday,2022
2022-11-16,P009,Headphones,Electronics,129,197.07,3.51,25422.03,2,0.0226,127,25027.89,85.2,10820.4,14207.49,56.77,720.0,183.45,1.0742,96.93,63.43,5.0,0,0,0,0,0,2,11,4,Fall,4,27860.04,34726.68,25602.64,32082.13,29978.96,4576.42,161.0,179.57,31427.84,0,Wednesday,2022
2022-11-17,P009,Headphones,Electronics,185,182.72,10.8,33803.2,13,0.0709,172,31427.84,90.7,15600.4,15827.44,50.36,720.0,215.37,0.8484,93.86,70.2,4.2,0,0,0,0,0,3,11,4,Fall,4,25027.89,33786.25,24839.64,31745.21,30198.57,4516.48,129.0,179.0,29307.19,0,Thursday,2022
2022-11-18,P009,Headphones,Electronics,170,186.67,7.62,31733.9,13,0.0806,157,29307.19,97.9,15370.3,13936.89,47.55,720.0,239.24,0.7803,97.26,61.94,4.7,0,0,0,0,0,4,11,4,Fall,4,31427.84,37594.47,27924.43,30561.31,30244.66,3748.56,185.0,174.29,40828.02,0,Friday,2022
2022-11-19,P009,Headphones,Electronics,227,183.91,8.64,41747.57,5,0.0245,222,40828.02,97.34,21609.48,19218.54,47.07,720.0,239.22,0.7688,97.01,63.42,4.1,0,1,0,0,0,5,11,4,Fall,4,29307.19,35704.28,23399.68,31293.28,30825.61,5156.14,170.0,176.29,34276.8,0,Saturday,2022
2022-11-20,P009,Headphones,Electronics,202,185.28,9.57,37426.56,17,0.0849,185,34276.8,92.46,17105.1,17171.7,50.1,720.0,225.91,0.8201,98.07,62.32,4.1,0,1,0,0,0,6,11,4,Fall,4,40828.02,34705.95,24042.0,31231.97,31166.77,5111.16,227.0,178.0,27673.14,0,Sunday,2022
2022-11-21,P009,Headphones,Electronics,146,200.53,1.1,29277.38,8,0.0569,138,27673.14,84.9,11716.2,15956.94,57.66,720.0,225.49,0.8893,94.79,66.9,4.4,0,0,0,0,0,0,11,4,Fall,4,34276.8,29896.0,27311.88,30914.42,31178.81,5274.44,202.0,174.29,89511.4,0,Monday,2022
2022-11-22,P009,Headphones,Electronics,682,134.2,33.59,91524.4,15,0.0222,667,89511.4,80.09,53420.03,36091.37,40.32,1350.0,178.96,0.7499,97.18,64.57,3.9,0,0,1,0,0,1,11,4,Fall,4,27673.14,27860.04,37941.75,39721.75,32897.8,22539.64,146.0,248.71,77674.08,1,Tuesday,2022
2022-11-23,P009,Headphones,Electronics,615,137.72,32.63,84697.8,51,0.084,564,77674.08,93.22,52576.08,25098.0,32.31,1350.0,218.07,0.6315,95.91,66.89,4.9,0,0,1,0,0,2,11,4,Fall,4,89511.4,25027.89,26368.41,47242.64,34607.99,25418.94,682.0,318.14,119019.04,1,Wednesday,2022
2022-11-24,P009,Headphones,Electronics,857,142.88,30.17,122448.16,24,0.0287,833,119019.04,96.78,80617.74,38401.3,32.26,1350.0,179.56,0.7957,97.08,73.51,4.0,1,0,1,0,0,3,11,4,Fall,4,77674.08,31427.84,29311.28,59755.67,37598.25,35782.79,615.0,414.14,134564.88,1,Thursday,2022
2022-11-25,P009,Headphones,Electronics,928,150.52,26.67,139682.56,34,0.0376,894,134564.88,97.94,87558.36,47006.52,34.93,1350.0,220.46,0.6828,97.14,63.17,4.6,1,0,1,0,0,4,11,4,Fall,4,119019.04,29307.19,24608.79,74792.48,41263.45,42365.5,857.0,522.43,93602.02,1,Friday,2022
2022-11-26,P009,Headphones,Electronics,734,138.26,31.42,101482.84,57,0.0778,677,93602.02,94.86,64220.22,29381.8,31.39,1350.0,219.87,0.6288,96.85,65.72,4.3,0,1,1,0,0,5,11,4,Fall,4,134564.88,40828.02,33187.4,82331.62,43277.27,39940.29,928.0,594.86,123914.18,1,Saturday,2022
2022-11-27,P009,Headphones,Electronics,847,156.26,23.6,132352.22,54,0.0641,793,123914.18,85.46,67769.78,56144.4,45.31,1350.0,229.52,0.6808,96.09,67.93,4.8,0,1,1,0,0,6,11,4,Fall,4,93602.02,34276.8,24026.82,95136.96,46606.85,36155.6,734.0,687.0,78833.43,1,Sunday,2022
2022-11-28,P009,Headphones,Electronics,546,155.49,23.54,84897.54,39,0.0731,507,78833.43,93.81,47561.67,31271.76,39.67,1350.0,205.32,0.7573,98.38,64.33,4.0,0,0,1,1,0,0,11,4,Fall,4,123914.18,27673.14,34929.76,102445.58,48070.3,23035.81,847.0,744.14,90178.52,1,Monday,2022
2022-11-29,P009,Headphones,Electronics,593,160.46,20.98,95152.78,31,0.0524,562,90178.52,79.8,44847.6,45330.92,50.27,1350.0,182.94,0.8771,96.61,63.72,3.3,0,0,1,1,0,1,11,4,Fall,4,78833.43,89511.4,34548.63,102540.88,49924.63,22974.68,546.0,731.43,78226.2,1,Tuesday,2022
2022-11-30,P009,Headphones,Electronics,618,133.72,34.81,82638.96,33,0.0541,585,78226.2,103.41,60494.85,17731.35,22.67,1350.0,200.45,0.6671,94.52,63.32,4.5,0,0,1,1,0,2,11,4,Fall,4,90178.52,77674.08,28011.1,102619.75,51598.47,22875.82,593.0,731.86,29026.14,1,Wednesday,2022
2022-12-01,P009,Headphones,Electronics,154,202.98,0.21,31258.92,11,0.0748,143,29026.14,103.5,14800.5,14225.64,49.01,720.0,210.54,0.9641,98.12,66.13,4.4,0,0,0,0,0,3,12,4,Winter,1,78226.2,119019.04,28877.58,89763.62,51603.42,34472.07,618.0,631.43,27244.65,0,Thursday,2022
2022-12-02,P009,Headphones,Electronics,159,182.85,10.02,29073.15,10,0.067,149,27244.65,100.87,15029.63,12215.02,44.83,720.0,195.37,0.9359,98.73,68.21,3.8,0,0,0,0,0,4,12,4,Winter,1,29026.14,134564.88,22235.7,74432.16,51770.39,35085.69,154.0,521.57,32976.02,0,Friday,2022
2022-12-03,P009,Headphones,Electronics,171,204.82,0.25,35024.22,10,0.0596,161,32976.02,101.23,16298.03,16677.99,50.58,720.0,190.65,1.0743,96.92,65.77,4.1,0,1,0,0,0,5,12,4,Winter,1,27244.65,93602.02,27394.51,65771.31,51956.44,36995.7,159.0,441.14,36533.04,0,Saturday,2022
2022-12-04,P009,Headphones,Electronics,192,201.84,0.84,38753.28,11,0.0611,181,36533.04,77.36,14002.16,22530.88,61.67,720.0,204.35,0.9877,97.17,66.04,4.4,0,1,0,0,0,6,12,4,Winter,1,32976.02,123914.18,24690.84,53288.29,52351.18,27675.48,171.0,347.57,31732.84,0,Sunday,2022
2022-12-05,P009,Headphones,Electronics,169,202.12,1.19,34158.28,12,0.0721,157,31732.84,92.07,14454.99,17277.85,54.45,720.0,212.49,0.9512,98.1,62.25,3.9,0,0,0,0,0,0,12,4,Winter,1,36533.04,78833.43,37164.45,46559.63,52170.12,26111.15,192.0,293.71,37000.34,0,Monday,2022
2022-12-06,P009,Headphones,Electronics,209,183.17,9.29,38282.53,7,0.0367,202,37000.34,80.13,16186.26,20814.08,56.25,720.0,223.01,0.8214,95.79,69.18,4.6,0,0,0,0,0,1,12,4,Winter,1,31732.84,90178.52,29231.28,38962.75,52429.09,17680.19,169.0,238.86,31452.3,0,Tuesday,2022
2022-12-07,P009,Headphones,Electronics,173,194.15,4.35,33587.95,11,0.0657,162,31452.3,101.07,16373.34,15078.96,47.94,720.0,229.27,0.8468,100.36,65.27,4.1,0,0,0,0,0,2,12,4,Winter,1,37000.34,78226.2,36812.1,32280.76,52250.43,3600.49,209.0,175.29,33324.48,0,Wednesday,2022
2022-12-08,P009,Headphones,Electronics,189,191.52,6.22,36197.28,15,0.0802,174,33324.48,99.12,17246.88,16077.6,48.25,720.0,226.52,0.8455,95.53,66.04,4.2,0,0,0,0,0,3,12,4,Winter,1,31452.3,29026.14,33209.35,32894.81,52254.27,3307.53,173.0,180.29,26775.88,0,Thursday,2022
2022-12-09,P009,Headphones,Electronics,140,199.82,1.6,27974.8,6,0.0484,134,26775.88,103.81,13910.54,12865.34,48.05,720.0,190.69,1.0479,98.72,65.19,4.1,0,0,0,0,0,4,12,4,Winter,1,33324.48,27244.65,34726.68,32827.84,51989.24,3442.97,189.0,177.57,33631.1,0,Friday,2022
2022-12-10,P009,Headphones,Electronics,174,197.83,2.55,34422.42,4,0.0286,170,33631.1,83.96,14273.2,19357.9,57.56,720.0,215.29,0.9189,96.25,68.77,3.7,0,1,0,0,0,5,12,4,Winter,1,26775.88,32976.02,33786.25,32921.43,51984.07,3456.54,140.0,178.0,35788.4,0,Saturday,2022
2022-12-11,P009,Headphones,Electronics,195,188.36,6.64,36730.2,5,0.0262,190,35788.4,83.57,15878.3,19910.1,55.63,720.0,181.97,1.0351,94.76,71.31,3.7,0,1,0,0,0,6,12,4,Winter,1,33631.1,36533.04,37594.47,32815.05,51923.87,3336.23,174.0,178.43,30282.0,0,Sunday,2022
2022-12-12,P009,Headphones,Electronics,154,201.88,1.22,31089.52,4,0.0295,150,30282.0,98.99,14848.5,15433.5,50.97,720.0,217.65,0.9275,98.68,63.07,4.6,0,0,0,0,0,0,12,4,Winter,1,35788.4,31732.84,35704.28,32607.79,51743.13,3457.53,195.0,176.29,37012.64,0,Monday,2022
2022-12-13,P009,Headphones,Electronics,201,188.84,7.27,37956.84,5,0.026,196,37012.64,90.86,17808.56,19204.08,51.89,720.0,230.09,0.8207,98.67,67.31,4.1,0,0,0,0,0,1,12,4,Winter,1,30282.0,37000.34,34705.95,32609.54,51820.02,3460.14,154.0,175.14,30458.9,0,Tuesday,2022
2022-12-14,P009,Headphones,Electronics,181,179.17,11.33,32429.77,11,0.0613,170,30458.9,92.99,15808.3,14650.6,48.1,720.0,195.85,0.9148,97.62,66.18,4.7,0,0,0,0,0,2,12,4,Winter,1,37012.64,31452.3,29896.0,32467.63,51838.78,3535.07,201.0,176.29,38042.66,0,Wednesday,2022
2022-12-15,P009,Headphones,Electronics,211,188.33,7.36,39737.63,9,0.0454,202,38042.66,78.11,15778.22,22264.44,58.52,720.0,238.61,0.7893,97.21,65.53,4.2,0,0,0,0,0,3,12,4,Winter,1,30458.9,33324.48,27860.04,33141.65,52178.2,4126.08,181.0,179.43,28834.5,0,Thursday,2022
2022-12-16,P009,Headphones,Electronics,163,192.23,6.44,31333.49,13,0.0812,150,28834.5,93.32,13998.0,14836.5,51.45,720.0,202.85,0.9476,98.64,66.22,4.0,0,0,0,0,0,4,12,4,Winter,1,38042.66,26775.88,25027.89,33435.74,52305.09,3641.66,211.0,182.71,32833.09,0,Friday,2022
2022-12-17,P009,Headphones,Electronics,172,201.43,1.85,34645.96,9,0.0577,163,32833.09,85.47,13931.61,18901.48,57.57,720.0,214.25,0.9402,99.86,72.69,4.0,0,1,0,0,0,5,12,4,Winter,1,28834.5,33631.1,31427.84,33321.74,52351.93,3647.01,163.0,182.43,31467.9,0,Saturday,2022
2022-12-18,P009,Headphones,Electronics,187,180.85,10.54,33818.95,13,0.0696,174,31467.9,78.03,13577.22,17890.68,56.85,720.0,182.58,0.9905,97.46,66.45,5.0,0,1,0,0,0,6,12,4,Winter,1,32833.09,35788.4,29307.19,32704.53,52423.95,3523.49,172.0,181.29,31141.63,0,Sunday,2022
2022-12-19,P009,Headphones,Electronics,184,184.27,9.05,33905.68,15,0.0837,169,31141.63,84.98,14361.62,16780.01,53.88,720.0,220.09,0.8372,100.13,66.16,4.5,0,0,0,0,0,0,12,4,Winter,1,31467.9,30282.0,40828.02,32827.33,52101.07,3438.95,187.0,185.57,37369.71,0,Monday,2022
2022-12-20,P009,Headphones,Electronics,213,180.53,10.75,38452.89,6,0.0309,207,37369.71,82.33,17042.31,20327.4,54.4,720.0,196.68,0.9179,100.54,71.3,4.0,0,0,0,0,0,1,12,4,Winter,1,31141.63,37012.64,34276.8,32878.34,52204.17,3513.22,184.0,187.29,32679.7,0,Tuesday,2022
2022-12-21,P009,Headphones,Electronics,179,188.9,6.7,33813.1,6,0.0373,173,32679.7,85.15,14730.95,17948.75,54.92,720.0,192.35,0.9821,98.39,65.05,4.6,0,0,0,0,0,2,12,4,Winter,1,37369.71,30458.9,27673.14,33195.6,52371.06,3355.04,213.0,187.0,34494.24,0,Wednesday,2022
2022-12-22,P009,Headphones,Electronics,205,183.48,9.85,37613.4,17,0.0852,188,34494.24,91.37,17177.56,17316.68,50.2,720.0,207.1,0.8859,98.1,74.45,4.0,0,0,0,0,0,3,12,4,Winter,1,32679.7,38042.66,89511.4,32688.68,50537.15,2705.9,179.0,186.14,35092.02,0,Thursday,2022
2022-12-23,P009,Headphones,Electronics,191,198.26,3.47,37867.66,14,0.0754,177,35092.02,103.32,18287.64,16804.38,47.89,720.0,221.99,0.8931,100.92,72.99,4.4,0,0,0,0,0,4,12,4,Winter,1,34494.24,28834.5,77674.08,33582.61,49117.75,2208.28,205.0,190.14,70321.85,0,Friday,2022
2022-12-24,P009,Headphones,Electronics,410,178.03,12.36,72992.3,15,0.0375,395,70321.85,98.37,38856.15,31465.7,44.75,720.0,225.96,0.7879,100.97,68.58,3.7,1,1,0,0,0,5,12,4,Winter,1,35092.02,32833.09,119019.04,38938.15,47494.51,14010.09,191.0,224.14,62630.4,1,Saturday,2022
2022-12-25,P009,Headphones,Electronics,396,163.1,20.15,64587.6,12,0.0327,384,62630.4,85.94,33000.96,29629.44,47.31,720.0,224.44,0.7267,96.75,65.87,4.4,1,1,0,0,0,6,12,4,Winter,1,70321.85,31467.9,134564.88,43389.94,45096.69,16044.13,410.0,254.0,31653.7,1,Sunday,2022
2022-12-26,P009,Headphones,Electronics,175,187.3,7.55,32777.5,6,0.0392,169,31653.7,82.81,13994.89,17658.81,55.79,720.0,213.27,0.8782,97.31,63.56,3.6,0,0,0,0,0,0,12,4,Winter,1,62630.4,31141.63,93602.02,43463.09,43031.75,15980.02,396.0,252.71,24967.4,0,Monday,2022
2022-12-27,P009,Headphones,Electronics,130,201.35,0.97,26175.5,6,0.0523,124,24967.4,85.56,10609.44,14357.96,57.51,720.0,194.11,1.0373,99.73,69.9,3.9,0,0,0,0,0,1,12,4,Winter,1,31653.7,37369.71,123914.18,41691.33,39733.52,17393.26,175.0,240.86,28357.68,0,Tuesday,2022
2022-12-28,P009,Headphones,Electronics,170,181.78,10.28,30902.6,14,0.0829,156,28357.68,97.54,15216.24,13141.44,46.34,720.0,196.27,0.9262,100.5,69.48,4.2,0,0,0,0,0,2,12,4,Winter,1,24967.4,32679.7,78833.43,41073.9,38051.0,17837.52,130.0,239.57,35087.58,0,Wednesday,2022
2022-12-29,P009,Headphones,Electronics,182,196.02,2.88,35675.64,3,0.0215,179,35087.58,90.95,16280.05,18807.53,53.6,720.0,223.01,0.879,99.95,63.96,3.7,0,0,0,0,0,3,12,4,Winter,1,28357.68,34494.24,90178.52,41158.66,36214.63,17802.41,170.0,236.29,31572.32,0,Thursday,2022
2022-12-30,P009,Headphones,Electronics,179,183.56,10.0,32857.24,7,0.0435,172,31572.32,78.87,13565.64,18006.68,57.03,720.0,233.23,0.787,102.65,70.27,3.7,0,0,0,0,0,4,12,4,Winter,1,35087.58,35092.02,78226.2,40655.85,34659.5,18050.3,182.0,234.57,67940.2,0,Friday,2022
2022-12-31,P009,Headphones,Electronics,414,178.79,11.92,74019.06,34,0.0823,380,67940.2,88.76,33728.8,34211.4,50.36,720.0,209.47,0.8535,102.51,68.64,3.7,1,1,0,0,0,5,12,4,Winter,1,31572.32,70321.85,29026.14,40315.61,35956.64,17408.97,179.0,235.14,63461.66,1,Saturday,2022
2023-01-01,P009,Headphones,Electronics,415,166.13,18.41,68943.95,33,0.0818,382,63461.66,87.92,33585.44,29876.22,47.08,389.38,197.14,0.8427,101.23,67.33,4.5,1,1,0,0,0,6,1,1,Winter,1,67940.2,62630.4,27244.65,40434.36,37163.87,17588.47,414.0,237.86,30518.56,1,Sunday,2023
2023-01-02,P009,Headphones,Electronics,160,200.78,2.26,32124.8,8,0.0559,152,30518.56,97.89,14879.28,15639.28,51.25,539.25,192.53,1.0429,99.73,69.5,3.9,0,0,0,0,0,0,1,1,Winter,1,63461.66,31653.7,32976.02,40272.2,37081.96,17687.87,415.0,235.71,35664.64,0,Monday,2023
2023-01-03,P009,Headphones,Electronics,180,202.64,1.24,36475.2,4,0.0223,176,35664.64,100.14,17624.64,18040.0,50.58,394.19,213.94,0.9472,99.21,69.69,4.7,0,0,0,0,0,1,1,1,Winter,1,30518.56,24967.4,36533.04,41800.38,37053.01,16572.11,160.0,242.86,32021.0,0,Tuesday,2023
2023-01-04,P009,Headphones,Electronics,179,195.25,3.65,34949.75,15,0.0869,164,32021.0,95.61,15680.04,16340.96,51.03,370.54,194.53,1.0037,98.41,70.78,4.0,0,0,0,0,0,2,1,1,Winter,1,35664.64,28357.68,31732.84,42323.71,37062.62,16128.76,180.0,244.14,34923.68,0,Wednesday,2023
2023-01-05,P009,Headphones,Electronics,183,198.43,2.35,36312.69,7,0.0423,176,34923.68,91.8,16156.8,18766.88,53.74,459.73,232.49,0.8535,99.52,78.41,3.3,0,0,0,0,0,3,1,1,Winter,1,32021.0,35087.58,37000.34,42300.29,36993.39,16141.13,179.0,244.29,32660.32,0,Thursday,2023
2023-01-06,P009,Headphones,Electronics,191,185.57,9.7,35443.87,15,0.0819,176,32660.32,77.46,13632.96,19027.36,58.26,505.73,229.87,0.8073,102.5,66.49,4.1,0,0,0,0,0,4,1,1,Winter,1,34923.68,31572.32,31452.3,42455.72,37033.66,16025.44,183.0,246.0,33024.04,0,Friday,2023
2023-01-07,P009,Headphones,Electronics,179,198.94,1.39,35610.26,13,0.075,166,33024.04,88.78,14737.48,18286.56,55.37,372.11,182.87,1.0879,101.81,70.9,4.6,0,1,0,0,0,5,1,1,Winter,1,32660.32,67940.2,33324.48,37467.7,37023.65,11591.83,191.0,212.43,43354.6,0,Saturday,2023
2023-01-08,P009,Headphones,Electronics,254,181.4,10.88,46075.6,15,0.0602,239,43354.6,100.91,24117.49,19237.11,44.37,365.08,222.2,0.8164,99.86,71.48,3.6,0,1,0,0,0,6,1,1,Winter,1,33024.04,63461.66,26775.88,34595.26,37576.27,4231.56,179.0,189.43,31411.73,0,Sunday,2023
2023-01-09,P009,Headphones,Electronics,170,192.71,5.73,32760.7,7,0.0422,163,31411.73,90.06,14679.78,16731.95,53.27,408.89,236.08,0.8163,101.68,63.25,4.4,0,0,0,0,0,0,1,1,Winter,1,43354.6,30518.56,33631.1,34722.86,37502.29,4099.55,254.0,190.86,29347.5,0,Monday,2023
2023-01-10,P009,Headphones,Electronics,160,195.65,3.25,31304.0,10,0.0638,150,29347.5,85.83,12874.5,16473.0,56.13,510.59,199.13,0.9825,102.66,63.19,4.2,0,0,0,0,0,1,1,1,Winter,1,31411.73,35664.64,35788.4,33820.41,37287.59,4530.35,170.0,188.0,29292.8,0,Tuesday,2023
2023-01-11,P009,Headphones,Electronics,169,183.08,10.43,30940.52,9,0.0562,160,29292.8,92.12,14739.2,14553.6,49.68,386.13,197.44,0.9273,100.0,69.67,4.5,0,0,0,0,0,2,1,1,Winter,1,29347.5,32021.0,30282.0,33430.67,37254.62,4819.1,160.0,186.57,26469.77,0,Wednesday,2023
2023-01-12,P009,Headphones,Electronics,147,190.43,6.18,27993.21,8,0.0574,139,26469.77,85.09,11827.51,14642.26,55.32,430.3,190.38,1.0003,100.89,69.32,4.3,0,0,0,0,0,3,1,1,Winter,1,29292.8,34923.68,37012.64,32222.97,36903.19,5406.14,169.0,181.43,30298.16,0,Thursday,2023
2023-01-13,P009,Headphones,Electronics,163,199.33,1.44,32490.79,11,0.0724,152,30298.16,80.05,12167.6,18130.56,59.84,471.26,186.51,1.0687,99.01,70.9,3.8,0,0,0,0,0,4,1,1,Winter,1,26469.77,32660.32,30458.9,31885.51,36897.83,5447.85,147.0,177.43,46003.65,0,Friday,2023
2023-01-14,P009,Headphones,Electronics,243,199.15,2.36,48393.45,12,0.0503,231,46003.65,97.3,22476.3,23527.35,51.14,483.17,225.31,0.8839,103.03,71.94,3.3,0,1,0,0,0,5,1,1,Winter,1,30298.16,33024.04,38042.66,33739.74,37163.2,7659.77,163.0,186.57,47644.8,0,Saturday,2023
2023-01-15,P009,Headphones,Electronics,259,198.52,2.1,51416.68,19,0.0746,240,47644.8,87.82,21076.8,26568.0,55.76,510.63,223.0,0.8902,100.49,71.22,3.8,0,1,0,0,0,6,1,1,Winter,1,46003.65,43354.6,28834.5,34352.63,37790.21,8663.22,243.0,187.29,53360.38,0,Sunday,2023
2023-01-16,P009,Headphones,Electronics,311,176.69,13.87,54950.59,9,0.0318,302,53360.38,92.5,27935.0,25425.38,47.65,524.5,207.72,0.8506,98.45,68.44,3.3,1,0,0,0,0,0,1,1,Winter,1,47644.8,31411.73,32833.09,37488.15,38474.45,11061.45,259.0,207.43,33199.2,0,Monday,2023
